# t,z1,z2
3.273273273273273443e+00,3.348367446290776983e-01,1.778606410493068335e+00
3.303303303303303462e+00,3.356656429633947392e-01,1.797739957033416047e+00
3.333333333333333481e+00,3.365018938760302447e-01,1.816841149014316148e+00
3.363363363363363501e+00,3.373455995053760703e-01,1.835909661701353279e+00
3.393393393393393520e+00,3.381968660032512175e-01,1.854945164191567075e+00
3.423423423423423539e+00,3.390558020274930806e-01,1.873947318558029318e+00
3.453453453453453559e+00,3.399225195544595124e-01,1.892915780958322136e+00
3.483483483483483578e+00,3.407971341200732862e-01,1.911850200349267004e+00
3.513513513513513598e+00,3.416797648950418154e-01,1.930750218395446360e+00
3.543543543543543617e+00,3.425705336942414525e-01,1.949615470673961903e+00
3.573573573573573636e+00,3.434695654725931635e-01,1.968445586071365438e+00
3.603603603603603656e+00,3.443769883293271716e-01,1.987240186778471696e+00
3.633633633633633675e+00,3.452929335542426204e-01,2.005998888197970231e+00
3.663663663663663694e+00,3.462175380206280462e-01,2.024721294165416907e+00
3.693693693693693714e+00,3.471509420502046916e-01,2.043407001213250584e+00
3.723723723723723733e+00,3.480932884551656281e-01,2.062055600483982065e+00
3.753753753753753752e+00,3.490447234802476206e-01,2.080666675848739100e+00
3.783783783783783772e+00,3.500053968027308504e-01,2.099239803907265944e+00
3.813813813813813791e+00,3.509754619813989507e-01,2.117774552891020790e+00
3.843843843843843811e+00,3.519550800990993711e-01,2.136270473763625777e+00
3.873873873873873830e+00,3.529444145834620961e-01,2.154727112874952777e+00
3.903903903903903849e+00,3.539436320336840636e-01,2.173144009941109900e+00
3.933933933933933869e+00,3.549529028977232437e-01,2.191520696389916978e+00
3.963963963963963888e+00,3.559724014722984720e-01,2.209856695360901124e+00
3.993993993993993907e+00,3.570023076591803957e-01,2.228151517871174825e+00
4.024024024024024371e+00,3.580428106081151585e-01,2.246404654862633077e+00
4.054054054054054390e+00,3.590941006626523491e-01,2.264615594784867625e+00
4.084084084084084409e+00,3.601563723100191794e-01,2.282783817155355166e+00
4.114114114114114429e+00,3.612298244911403278e-01,2.300908791882655624e+00
4.144144144144144448e+00,3.623146606006381609e-01,2.318989979266411705e+00
4.174174174174174468e+00,3.634110925094498068e-01,2.337026822049684149e+00
4.204204204204204487e+00,3.645193409989838096e-01,2.355018744561169886e+00
4.234234234234234506e+00,3.656396291412610799e-01,2.372965165794353126e+00
4.264264264264264526e+00,3.667721854881760835e-01,2.390865493106340001e+00
4.294294294294294545e+00,3.679172443376505508e-01,2.408719121680511055e+00
4.324324324324324564e+00,3.690750499705414689e-01,2.426525425964438654e+00
4.354354354354354584e+00,3.702458521528084745e-01,2.444283768759254460e+00
4.384384384384384603e+00,3.714299058299950218e-01,2.461993501837051568e+00
4.414414414414414622e+00,3.726274721259976164e-01,2.479653963922540338e+00
4.444444444444444642e+00,3.738388204986642926e-01,2.497264476744908368e+00
4.474474474474474661e+00,3.750642339456164986e-01,2.514824335502980901e+00
4.504504504504504681e+00,3.763039991253763206e-01,2.532332826959095673e+00
4.534534534534534700e+00,3.775584096195268025e-01,2.549789223464220100e+00
4.564564564564564719e+00,3.788277663346954482e-01,2.567192782221705993e+00
4.594594594594594739e+00,3.801123838806285682e-01,2.584542733616950638e+00
4.624624624624624758e+00,3.814125881485432856e-01,2.601838285648425231e+00
4.654654654654654777e+00,3.827287101870804897e-01,2.619078635133211819e+00
4.684684684684684797e+00,3.840610896883491221e-01,2.636262961328377674e+00
4.714714714714714816e+00,3.854100760625089328e-01,2.653390423982854518e+00
4.744744744744744835e+00,3.867760384363587711e-01,2.670460145210885816e+00
4.774774774774774855e+00,3.881593531941424091e-01,2.687471232079438277e+00
4.804804804804804874e+00,3.895604052248928806e-01,2.704422774346878722e+00
4.834834834834834894e+00,3.909795896841681273e-01,2.721313841269101363e+00
4.864864864864864913e+00,3.924173163300096467e-01,2.738143474004360201e+00
4.894894894894894932e+00,3.938740163020156282e-01,2.754910673738564686e+00
4.924924924924924952e+00,3.953501285118966591e-01,2.771614425524544068e+00
4.954954954954954971e+00,3.968461044146789907e-01,2.788253689924056200e+00
4.984984984984984990e+00,3.983624137504453988e-01,2.804827392753969750e+00
5.015015015015015010e+00,3.998995432319051302e-01,2.821334427432263148e+00
5.045045045045045029e+00,4.014579914237173530e-01,2.837773664131379547e+00
5.075075075075075048e+00,4.030382720512742378e-01,2.854143943932273775e+00
5.105105105105105068e+00,4.046409250972916039e-01,2.870444060064592406e+00
5.135135135135135087e+00,4.062665064327614650e-01,2.886672775436516236e+00
5.165165165165165106e+00,4.079155867443217676e-01,2.902828824448140388e+00
5.195195195195195126e+00,4.095887567144291808e-01,2.918910904235246129e+00
5.225225225225225145e+00,4.112866385301908734e-01,2.934917655217730292e+00
5.255255255255255165e+00,4.130098693748673333e-01,2.950847689001325325e+00
5.285285285285285184e+00,4.147591054879939398e-01,2.966699581515412021e+00
5.315315315315315203e+00,4.165350313063582721e-01,2.982471857716994634e+00
5.345345345345345223e+00,4.183383653136218960e-01,2.998162981813835781e+00
5.375375375375375242e+00,4.201698425082678323e-01,3.013771386566954202e+00
5.405405405405405261e+00,4.220302216540761098e-01,3.029295461179982940e+00
5.435435435435435281e+00,4.239203003099774603e-01,3.044733526691888681e+00
5.465465465465465300e+00,4.258409089590635133e-01,3.060083845587577400e+00
5.495495495495495319e+00,4.277929027616894642e-01,3.075344635297567297e+00
5.525525525525525339e+00,4.297771758239730122e-01,3.090514044807543659e+00
5.555555555555555358e+00,4.317946590859490508e-01,3.105590158122573108e+00
5.585585585585585378e+00,4.338463128874808228e-01,3.120571006462442565e+00
5.615615615615615397e+00,4.359331433762678731e-01,3.135454541952852114e+00
5.645645645645645416e+00,4.380562026472221704e-01,3.150238637403361519e+00
5.675675675675675436e+00,4.402165756135107966e-01,3.164921107224210051e+00
5.705705705705705455e+00,4.424153989594377112e-01,3.179499677339032271e+00
5.735735735735735474e+00,4.446538652312097550e-01,3.193971978700959280e+00
5.765765765765765494e+00,4.469332047144491393e-01,3.208335576016916768e+00
5.795795795795795513e+00,4.492547067044399545e-01,3.222587934277560073e+00
5.825825825825825532e+00,4.516197288154687461e-01,3.236726404164660398e+00
5.855855855855855552e+00,4.540296722266988216e-01,3.250748260853614902e+00
5.885885885885885571e+00,4.564860036929257459e-01,3.264650669799737948e+00
5.915915915915915591e+00,4.589902728348724259e-01,3.278430660028958332e+00
5.945945945945945610e+00,4.615440862389529331e-01,3.292085164151548504e+00
5.975975975975975629e+00,4.641491359284388163e-01,3.305610974503219168e+00
6.006006006006005649e+00,4.668071878947659958e-01,3.319004760790412067e+00
6.036036036036035668e+00,4.695200889564309366e-01,3.332263059840811614e+00
6.066066066066065687e+00,4.722897912170850865e-01,3.345382238570931310e+00
6.096096096096095707e+00,4.751183241144346092e-01,3.358358536219465673e+00
6.126126126126125726e+00,4.780078341179736512e-01,3.371188004671273220e+00
6.156156156156155745e+00,4.809605708700681048e-01,3.383866529259481393e+00
6.186186186186185765e+00,4.839788894837139255e-01,3.396389825499864124e+00
6.216216216216215784e+00,4.870652905193181281e-01,3.408753379576042963e+00
6.246246246246245803e+00,4.902223795772554515e-01,3.420952508420408211e+00
6.276276276276275823e+00,4.934529204565129556e-01,3.432982281330413166e+00
6.306306306306305842e+00,4.967598233105975369e-01,3.444837537380937675e+00
6.336336336336335862e+00,5.001461366870750824e-01,3.456512897339939716e+00
6.366366366366365881e+00,5.036151100737177311e-01,3.468002672477636050e+00
6.396396396396395900e+00,5.071701575229071723e-01,3.479300917562436535e+00
6.426426426426426808e+00,5.108149001100374953e-01,3.490401369336257442e+00
6.456456456456456827e+00,5.145531492657435813e-01,3.501297470805582179e+00
6.486486486486486847e+00,5.183889629103822783e-01,3.511982290965025122e+00
6.516516516516516866e+00,5.223266174670966322e-01,3.522448564826011541e+00
6.546546546546546885e+00,5.263706724689685146e-01,3.532688601557084418e+00
6.576576576576576905e+00,5.305259404888151842e-01,3.542694327316175507e+00
6.606606606606606924e+00,5.347975620679709108e-01,3.552457179603881077e+00
6.636636636636636943e+00,5.391909720333214473e-01,3.561968154807715781e+00
6.666666666666666963e+00,5.437119861978967350e-01,3.571217686946691838e+00
6.696696696696696982e+00,5.483667628732243893e-01,3.580195701541411424e+00
6.726726726726727001e+00,5.531618958877838610e-01,3.588891486669627984e+00
6.756756756756757021e+00,5.581044127934512433e-01,3.597293695534048652e+00
6.786786786786787040e+00,5.632018243402214797e-01,3.605390278343875377e+00
6.816816816816817060e+00,5.684621558666752561e-01,3.613168439798633003e+00
6.846846846846847079e+00,5.738939949537529284e-01,3.620614573914240353e+00
6.876876876876877098e+00,5.795065582411823568e-01,3.627714173378649765e+00
6.906906906906907118e+00,5.853097095777873848e-01,3.634451805173854577e+00
6.936936936936937137e+00,5.913140639394837139e-01,3.640810970235496491e+00
6.966966966966967156e+00,5.975310246529870195e-01,3.646774054027313028e+00
6.996996996996997176e+00,6.039728532100812064e-01,3.652322232765787380e+00
7.027027027027027195e+00,6.106527837368965761e-01,3.657435321179018484e+00
7.057057057057057214e+00,6.175850962675107914e-01,3.662091675107196131e+00
7.087087087087087234e+00,6.247852031910751114e-01,3.666268077184951402e+00
7.117117117117117253e+00,6.322697893040730710e-01,3.669939552300133023e+00
7.147147147147147273e+00,6.400569225916286076e-01,3.673079222148153633e+00
7.177177177177177292e+00,6.481662119400712907e-01,3.675658098810706598e+00
7.207207207207207311e+00,6.566189176580936593e-01,3.677644940675643070e+00
7.237237237237237331e+00,6.654382031208408987e-01,3.679005925115659714e+00
7.267267267267267350e+00,6.746492785797033598e-01,3.679704462378023067e+00
7.297297297297297369e+00,6.842796668737970434e-01,3.679700851405889761e+00
7.327327327327327389e+00,6.943594105725516830e-01,3.678952014617285382e+00
7.357357357357357408e+00,7.049213786886373567e-01,3.677411103191269515e+00
7.387387387387387427e+00,7.160015805774180286e-01,3.675027095403250232e+00
7.417417417417417447e+00,7.276395380279445657e-01,3.671744321444714743e+00
7.447447447447447466e+00,7.398786759996386353e-01,3.667501965644267337e+00
7.477477477477477485e+00,7.527667840473964977e-01,3.662233480243016537e+00
7.507507507507507505e+00,7.663565486843528785e-01,3.655865910563743437e+00
7.537537537537537524e+00,7.807061097403799055e-01,3.648319190245640442e+00
7.567567567567567544e+00,7.958797570542123223e-01,3.639505261241313683e+00
7.597597597597597563e+00,8.119486463405485299e-01,3.629327169405315967e+00
7.627627627627627582e+00,8.289916335514515566e-01,3.617678011781616298e+00
7.657657657657657602e+00,8.470962209385162200e-01,3.604439742507234090e+00
7.687687687687687621e+00,8.663595912626902429e-01,3.589481866499215634e+00
7.717717717717717640e+00,8.868897762273623142e-01,3.572659959880946534e+00
7.747747747747747660e+00,9.088069220884996691e-01,3.553814061429763527e+00
7.777777777777777679e+00,9.322446777281943042e-01,3.532766901867874232e+00
7.807807807807807698e+00,9.573516718169692297e-01,3.509321995038655828e+00
7.837837837837837718e+00,9.842930362214102891e-01,3.483261644505000199e+00
7.867867867867867737e+00,1.013251987717328273e+00,3.454344841990513171e+00
7.897897897897897757e+00,1.044431419010940720e+00,3.422305119624147629e+00
7.927927927927927776e+00,1.078054814590755139e+00,3.386849004151186726e+00
7.957957957957957795e+00,1.114367289154536200e+00,3.347654362142139295e+00
7.987987987987987815e+00,1.153635519893986050e+00,3.304369812273623808e+00
8.018018018018018722e+00,1.196146490647795657e+00,3.256615348099606955e+00
8.048048048048048742e+00,1.242204315182768193e+00,3.203984946888730700e+00
8.078078078078078761e+00,1.292124214266561655e+00,3.146052160661445551e+00
8.108108108108108780e+00,1.346222477578184362e+00,3.082379957375847912e+00
8.138138138138138800e+00,1.404800781234913032e+00,3.012536593563134968e+00
8.168168168168168819e+00,1.468123167529491901e+00,2.936119397408234910e+00
8.198198198198198838e+00,1.536383718517289054e+00,2.852788683214209531e+00
8.228228228228228858e+00,1.609663277981762342e+00,2.762313753283301754e+00
8.258258258258258877e+00,1.687874672145279531e+00,2.664631871469863800e+00
8.288288288288288896e+00,1.770698020368860703e+00,2.559918949121850140e+00
8.318318318318318916e+00,1.857511466820686241e+00,2.448666840908240605e+00
8.348348348348348935e+00,1.947327857745861257e+00,2.331756721868350368e+00
8.378378378378378954e+00,2.038753942429989419e+00,2.210511544156548602e+00
8.408408408408408974e+00,2.129992174945532390e+00,2.086706542050314805e+00
8.438438438438438993e+00,2.218905081579299665e+00,1.962516211607594707e+00
8.468468468468469013e+00,2.303151553929722706e+00,1.840386359644477610e+00
8.498498498498499032e+00,2.380386477661105005e+00,1.722837720280524509e+00
8.528528528528529051e+00,2.448492020220549126e+00,1.612231339944049102e+00
8.558558558558559071e+00,2.505792996238954906e+00,1.510543046882782736e+00
8.588588588588589090e+00,2.551207914087638251e+00,1.419196631965100819e+00
8.618618618618619109e+00,2.584305885757852916e+00,1.338988015691014999e+00
8.648648648648649129e+00,2.605266799260422594e+00,1.270105899259588167e+00
8.678678678678679148e+00,2.614768917994339414e+00,1.212227380651274444e+00
8.708708708708709167e+00,2.613839724785778973e+00,1.164654336958354186e+00
8.738738738738739187e+00,2.603704863854239715e+00,1.126456293878937309e+00
8.768768768768769206e+00,2.585659097646946236e+00,1.096595531352743347e+00
8.798798798798799226e+00,2.560970247450412351e+00,1.074022596392328444e+00
8.828828828828829245e+00,2.530816956086280989e+00,1.057740363578995035e+00
8.858858858858859264e+00,2.496255009838368455e+00,1.046840960509880292e+00
8.888888888888889284e+00,2.458204554991311852e+00,1.040522473478924237e+00
8.918918918918919303e+00,2.417451681965697929e+00,1.038091443940966085e+00
8.948948948948949322e+00,2.374657864191867862e+00,1.038957323729773785e+00
8.978978978978979342e+00,2.330373556216238651e+00,1.042622423514231844e+00
9.009009009009009361e+00,2.285053010802413631e+00,1.048670207100088403e+00
9.039039039039039380e+00,2.239068753488552943e+00,1.056753486597733493e+00
9.069069069069069400e+00,2.192724801661470657e+00,1.066583454746276471e+00
9.099099099099099419e+00,2.146268322107351967e+00,1.077919906175924591e+00
9.129129129129129439e+00,2.099899605900762634e+00,1.090562815491981086e+00
9.159159159159159458e+00,2.053780471128904495e+00,1.104345212435322132e+00
9.189189189189189477e+00,2.008041260808028028e+00,1.119127233098255569e+00
9.219219219219219497e+00,1.962786574050772614e+00,1.134791237665841557e+00
9.249249249249249516e+00,1.918100033734150944e+00,1.151237750602860377e+00
9.279279279279279535e+00,1.874048137817647675e+00,1.168382175708974069e+00
9.309309309309309555e+00,1.830683414312184842e+00,1.186152106361948011e+00
9.339339339339339574e+00,1.788046994748912821e+00,1.204485131592355929e+00
9.369369369369369593e+00,1.746170715487534997e+00,1.223327045120879752e+00
9.399399399399399613e+00,1.705078827755827309e+00,1.242630387707736705e+00
9.429429429429429632e+00,1.664789389993347468e+00,1.262353260551399403e+00
9.459459459459459651e+00,1.625315408940936290e+00,1.282458352609195273e+00
9.489489489489489671e+00,1.586665771008658021e+00,1.302912146427984919e+00
9.519519519519519690e+00,1.548846005998296471e+00,1.323684266625827943e+00
9.549549549549549710e+00,1.511858909234743864e+00,1.344746948830775723e+00
9.579579579579579729e+00,1.475705053029660929e+00,1.366074602726082388e+00
9.609609609609609748e+00,1.440383185903113983e+00,1.387643470733702200e+00
9.639639639639639768e+00,1.405890600258992151e+00,1.409431313922740792e+00
9.669669669669669787e+00,1.372223389331722165e+00,1.431417191875105077e+00
9.699699699699699806e+00,1.339376671657079410e+00,1.453581270637092304e+00
9.729729729729729826e+00,1.307344779931947976e+00,1.475904661735726764e+00
9.759759759759759845e+00,1.276121397464071494e+00,1.498369305963121567e+00
9.789789789789789864e+00,1.245699674433412119e+00,1.520957875075870991e+00
9.819819819819819884e+00,1.216072320596798040e+00,1.543653694090566075e+00
9.849849849849849903e+00,1.187231670706818454e+00,1.566440687492939521e+00
9.879879879879879923e+00,1.159169739358261841e+00,1.589303335182904675e+00
9.909909909909909942e+00,1.131878261304391398e+00,1.612226641394961080e+00
9.939939939939939961e+00,1.105348705969536161e+00,1.635196126278781525e+00
9.969969969969969981e+00,1.079572318140579412e+00,1.658197796120118195e+00
1.000000000000000000e+01,1.054540108537209475e+00,1.681218156572295452e+00
1.003003003003003002e+01,1.030242875171736072e+00,1.704244200001573395e+00
1.006006006006006004e+01,1.006671191700993839e+00,1.727263421971571677e+00
1.009009009009009006e+01,9.838154189376284720e-01,1.750263817864458282e+00
1.012012012012012008e+01,9.616656916232966257e-01,1.773233901486445996e+00
1.015015015015015010e+01,9.402119238881041507e-01,1.796162707159584038e+00
1.018018018018018012e+01,9.194437982850126589e-01,1.819039806915232926e+00
1.021021021021021014e+01,8.993507696074878321e-01,1.841855313903862035e+00
1.024024024024024015e+01,8.799220577199576843e-01,1.864599896353516639e+00
1.027027027027027017e+01,8.611466522524262590e-01,1.887264779900824641e+00
1.030030030030030019e+01,8.430133112486184466e-01,1.909841755916366957e+00
1.033033033033033021e+01,8.255105696206954669e-01,1.932323179557756898e+00
1.036036036036036023e+01,8.086267358649309456e-01,1.954701980717711951e+00
1.039039039039039025e+01,7.923499081019608203e-01,1.976971653730683842e+00
1.042042042042042027e+01,7.766679937568283787e-01,1.999126243049396123e+00
1.045045045045045029e+01,7.615686969799909667e-01,2.021160364529714037e+00
1.048048048048048031e+01,7.470395624337949902e-01,2.043069163386225906e+00
1.051051051051051033e+01,7.330679824523719246e-01,2.064848313677701164e+00
1.054054054054054035e+01,7.196411995905207526e-01,2.086494022725904784e+00
1.057057057057057037e+01,7.067463614658742177e-01,2.108002973185032491e+00
1.060060060060060039e+01,6.943705157350616997e-01,2.129372337879169130e+00
1.063063063063063041e+01,6.825006357537621859e-01,2.150599755674297064e+00
1.066066066066066043e+01,6.711236654024910209e-01,2.171683281141110644e+00
1.069069069069069045e+01,6.602265186688193177e-01,2.192621396927467714e+00
1.072072072072072046e+01,6.497961166851506931e-01,2.213412969657558627e+00
1.075075075075075048e+01,6.398194160613553949e-01,2.234057219552883833e+00
1.078078078078078050e+01,6.302834242734938197e-01,2.254553713226583156e+00
1.081081081081081052e+01,6.211752291056199526e-01,2.274902320478763951e+00
1.084084084084084054e+01,6.124820225181014655e-01,2.295103194344227937e+00
1.087087087087087056e+01,6.041911232534898923e-01,2.315156748150844379e+00
1.090090090090090058e+01,5.962899924995255230e-01,2.335063624553472383e+00
1.093093093093093060e+01,5.887662640725709329e-01,2.354824672158533971e+00
1.096096096096096062e+01,5.816077591832894411e-01,2.374440921749572997e+00
1.099099099099099064e+01,5.748024958792630201e-01,2.393913564711716457e+00
1.102102102102102066e+01,5.683387236778043583e-01,2.413243923029392946e+00
1.105105105105105068e+01,5.622049213840203397e-01,2.432433436275007743e+00
1.108108108108108070e+01,5.563898144345578167e-01,2.451483638301724000e+00
1.111111111111111072e+01,5.508823999432076457e-01,2.470396129766355919e+00
1.114114114114114074e+01,5.456719333560093865e-01,2.489172575700473455e+00
1.117117117117117076e+01,5.407479558445547063e-01,2.507814675139453442e+00
1.120120120120120077e+01,5.361003020114869511e-01,2.526324145078979733e+00
1.123123123123123079e+01,5.317190863095438980e-01,2.544702720719941080e+00
1.126126126126126081e+01,5.275947320244430694e-01,2.562952122640728803e+00
1.129129129129129083e+01,5.237179617058107528e-01,2.581074055222437824e+00
1.132132132132132085e+01,5.200797930878547914e-01,2.599070200516770068e+00
1.135135135135135087e+01,5.166715607811821487e-01,2.616942190100452148e+00
1.138138138138138089e+01,5.134849088272842588e-01,2.634691602004138211e+00
1.141141141141141091e+01,5.105117777547314439e-01,2.652319964832929422e+00
1.144144144144144093e+01,5.077444068259393539e-01,2.669828744594310521e+00
1.147147147147147095e+01,5.051753266627793115e-01,2.687219341459043509e+00
1.150150150150150097e+01,5.027973615196819068e-01,2.704493080677273120e+00
1.153153153153153099e+01,5.006036532522931681e-01,2.721651187676778605e+00
1.156156156156156101e+01,4.985876305864505031e-01,2.738694802729498612e+00
1.159159159159159103e+01,4.967430036132543525e-01,2.755624977102399065e+00
